id	question	equation
4127	달리기 시합에서 윤기는 10 등을 했고, 은지는 12 등을 했습니다. 정국는 은지보다 잘했지만 윤기보다는 못했습니다. 정국의 등수는 몇 등입니까?	 ( 10 + 12 ) / 2
890	서로 다른 두 자연수 A , B가 있습니다. A - B = --66, B = 4 * A 일 때, A 를 구하시오.	22
794	어떤 소수의 소수점을 오른쪽으로 2 자리 옮기면 원래보다 297.15 만큼 커집니다. 원래의 소수를 구하시오.	297.15 * 100 / 1
4273	키가 작은 사람부터 순서대로 76명이 한 줄로 서 있습니다. 태형가 앞에서부터 54번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 태형는 앞에서부터 몇 번째에 서게 됩니까?	76 - 54 + 1
4351	키가 작은 사람부터 순서대로 88명이 한 줄로 서 있습니다. 윤기가 앞에서부터 1번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 윤기는 앞에서부터 몇 번째에 서게 됩니까?	88 - 1 + 1
2659	주어진 숫자가 73, 42, 35, 66, 10, 86, 98, 51, 27, 53, 83, 96, 18, 31, 88, 54, 54, 52, 15 일 경우 54 보다 크고 96 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 73, 42, 35, 66, 10, 86, 98, 51, 27, 53, 83, 96, 18, 31, 88, 54, 54, 52, 15 ] if i > 54 and i < 96 ] ) )
341	두 번째 토요일과 매주 일요일은 공휴일입니다. 토요일부터 30일 동안 근무일은 총 몇 일입니까?	 30 - ( 5 + 1 )
1609	666에 어떤 수를 더해야 할 것을 잘못하여 331에 어떤 수를 곱했더니 29459이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	666 + ( 29459 / 331 ) 
1094	석진이는 115개의 머핀을 구웠습니다. 윤기는 석진이의 12배의 머핀을 구워졌습니다. 윤기는 얼마나 많은 머핀을 구웠습니까?	X=155*12
151	87명이 줄을 서고 있다. 남준과 석진이 순서대로 그 뒤로 줄을 선다면, 석진은 몇 번째로 서 있는가?	87 + 1 + 1
1180	어떤 수에서 785을 빼야 하는데 잘못하여 889을 더한 결과가 77이 나왔습니다. 바르게 계산한 결과를 구하시오.	77 - 889 - 785
1940	9개의 수 80.82, 51.74, 82.51, 44.64, 51.79, 87.57, 71.04, 53.99, 45.84이 있습니다. 이 중에서 50.37보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 80.82, 51.74, 82.51, 44.64, 51.79, 87.57, 71.04, 53.99, 45.84 ] if val < 50.37 ] ) 
3019	은지와 동생의 나이를 합하면 93이고, 두 사람의 나이 차는 71입니다. 은지의 동생은 몇 살일까요?	( 93 - 71 ) / 2
2251	한 상자에는 상추이 275개씩 들어있습니다. 206개의 상자 안에 있는 상추은 모두 몇 개일까요?	275 * 206
3028	호석와 동생의 나이를 합하면 66이고, 두 사람의 나이 차는 40입니다. 호석의 동생은 몇 살일까요?	( 66 - 40 ) / 2
3748	유정 , 호석 , 지민의 수학 점수는 각각 22점, 71점, 69점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 67점입니다. 유정네 학급 인원수가 68명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 68 - 3 ) * 67 + 22 + 71 + 69 ) / 68
388	20부터 25까지의 자연수 중 소수를 찾으시오.	next ( filter ( lambda x : not any ( x % y == 0 for y in range ( 2 , x ) ) , range ( 20 , 26 ) ) )
682	특정 리그에는 10개의 팀이 있으며 각 팀은 총 10 번씩 다른 팀과 대결합니다. 시즌에 몇 게임을 플레이합니까?	 ( 10 - 1 ) * 10 * 10 / 2
894	민영이는 바구니 5개에 조개껍질을 넣었습니다. 민영이는 바구니 12개에 조개껍질을 더 넣었습니다. 조개껍질이 들어있는 바구니는 몇 개입니까?	X=5+12
4449	키가 작은 사람부터 순서대로 88명이 한 줄로 서 있습니다. 태형가 앞에서부터 81번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 태형는 앞에서부터 몇 번째에 서게 됩니까?	88 - 81 + 1
85	두명의 직원 남준과 석진은 고용주로부터 주당 총 583을받습니다. 남준이 석진에게 지급되는 급여의 120 %를받는다면 석진은 주당 얼마를 지급합니까?	583 / ( 120 / 100 + 1 ) 
343	품목의 구매 가격은 48원 입니다. 간접비 비용의 25%를 포함하고 순이익 12원을 제공하려면 인상폭은 얼마여야 할까?	12 / 48 * 100 + 25
866	1000명의 수비대는 60 일치 식량이 있습니다. 15 일이 지나면 증원 군이 도착하고 보았더니 식량은 20 일치만 남아있습니다. 증원 군의 인원은 무엇입니까?	 ( 1000 * 60 - 1000 * 15 ) / 20 - 1000
3630	3 개의 수 15, 10, 12 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 15 == 0 and arr % 10 == 0 and arr % 12 == 0] )
713	은지는 10개의 구슬이 있습니다. 유나에게 3개를 주었습니다. 은지는 얼마나 많은 구슬이 있습니까?	X=10-3
1710	석진이는 2와 1를 모았습니다. 태형이는 8과 4을 모았습니다. 누가 모은 수가 더 큽니까?	'석진' if 2+1 > 8+4 else '태형'
759	15, 23, 57, 24, 89 중 35의 두 배보다 큰 수는 모두 몇 개인가?	sum ( 1 for _ in filter ( lambda x : x > 35 * 2 , [ 15 , 23 , 57 , 24 , 89 ] ) )
144	상자 안에 53개의 공이 있습니다. 지민이가 86개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	53 + 86
1484	윤기는 연간 이자가 5%와 7%에 총 10,000원을 투자합니다. 연 이자는 총 630원입니다. 10,000원 중 5%에 투자 한 금액은 얼마입니까?	((5*0.01)*X)+((7*0.01)*Y)=630, X+Y=10000
2188	한 상자에는 포도이 140개씩 들어있습니다. 181개의 상자 안에 있는 포도은 모두 몇 개일까요?	140 * 181
781	어떤 소수의 소수점을 오른쪽으로 3 자리 옮기면 원래보다 583.55 만큼 커집니다. 원래의 소수를 구하시오.	583.55 * 1000 / 1
1002	어떤 수에서 279을 더해야 하는데 잘못하여 169을 뺀 결과가 147이 나왔습니다. 바르게 계산한 결과를 구하시오.	147 + 169 + 279
1375	어떤 수에서 648을 더했더니 309가 되었습니다. 어떤 수에서 23를 더하면 얼마가 되는지 구하시오.	309 - 648 + 23
2074	한 상자에는 감이 280개씩 들어있습니다. 97개의 상자 안에 있는 감은 모두 몇 개일까요?	280 * 97
2737	주어진 숫자가 84, 11, 22, 25, 57, 36, 48, 21, 96, 89, 16, 54, 56, 79, 25, 28 일 경우 28 보다 크고 48 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 84, 11, 22, 25, 57, 36, 48, 21, 96, 89, 16, 54, 56, 79, 25, 28 ] if i > 28 and i < 48 ] ) )
3891	40명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 18명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?	40 - ( 18 + 1 )
817	서로 다른 두 자연수 A , B가 있습니다. A - B = --91, B = 2 * A 일 때, A 를 구하시오.	91
725	1에서 1000까지의 정수를 나열 할 때 숫자 8이 몇 번 작성됩니까?	1 * 10 * 10 * 3
3477	3 개의 수 6, 9, 6 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 6 == 0 and arr % 9 == 0 and arr % 6 == 0] )
58	상자 안에 67개의 공이 있습니다. 유나이가 51개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	67 + 51
1265	콘서트 티켓은 학생 9달러, 어른 11달러로 책정되었습니다. 총 20,960달러에 2,000개의 티켓이 판매되었습니다. 학생 티켓이 몇 장 판매되었나요?	(9*X)+(11*Y)=20960, X+Y=2000
50	한 상자의 무게가 4kg인 사과 100상자와 한 상자의 무게가 5kg인 배 15상자를 트럭에 실었습니다. 트럭에 실은 사과와 배는 모두 몇 kg 인지 구하시오.	4 * 100 + 5 * 15
4503	4개의 숫자 8, 3, 5, 6를 한 번씩만 사용하여 네 자리수를 만들려고 합니다. 만들 수 있는 네 자리 수는 모두 몇 개입니까?	math.factorial(4)
342	1부터 7까지의 숫자가 있을 때, 두 개의 숫자를 뽑아서 합이 6보다 큰 경우의 수는?	print ( sum ( [ i + j > 6 for i in range ( 1 , 8 ) for j in range ( 1 , 8 ) ] ) )
1051	지민이는 37명을 생일파티에 초대했습니다. 그들은 각각 8조각의 피자를 먹었습니다. 총 몇 조각의 피자를 먹었습니까?	X=37*8
4398	키가 작은 사람부터 순서대로 88명이 한 줄로 서 있습니다. 지민가 앞에서부터 79번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 지민는 앞에서부터 몇 번째에 서게 됩니까?	88 - 79 + 1
2169	한 상자에는 바나나이 298개씩 들어있습니다. 46개의 상자 안에 있는 바나나은 모두 몇 개일까요?	298 * 46
194	상자 안에 1개의 공이 있습니다. 지민이가 42개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	1 + 42
891	호석이는 4개의 사과가 있습니다. 지민이는 호석이에게 사과 5개를 더 주었습니다. 호석이가 가지고 있는 사과는 몇 개입니까?	X=4+5
3570	3 개의 수 9, 6, 2 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 9 == 0 and arr % 6 == 0 and arr % 2 == 0] )
359	호석이는 3원을 저축했습니다. 그가 수당에 대해 37원을 받았다면, 그는 8원의 장난감을 몇 개 살 수 있습니까?	X=(3+37)/8
3204	(하) 컵에 물을 가득 넣어 (라) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 많이 들어갈까요?	(하)
1854	유정이는 7와 4를 모았습니다. 민영이는 9과 8을 모았습니다. 누가 모은 수가 더 큽니까?	'유정' if 7+4 > 9+8 else '민영'
3443	2 개의 수 1, 11 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 1 == 0 and arr % 11 == 0 ] )
135	상자 안에 75개의 공이 있습니다. 남진이가 92개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	75 + 92
80	학교 (나)는 6개의 빨간 사과와 초록색 사과 15개를 주문했습니다. 그러나 5명의 학생들만이 사과를 먹었다면 (나)는 얼마나 많은 사과가 남았습니까?	X=6+15-5
1773	민영이는 7와 9를 모았습니다. 유나이는 4과 8을 모았습니다. 누가 모은 수가 더 큽니까?	'민영' if 7+9 > 4+8 else '유나'
1227	어떤 수에서 127을 나누었더니 353가 되었습니다. 어떤 수에서 740를 빼면 얼마가 되는지 구하시오.	353 * 127 - 740
880	서로 다른 두 자연수 A , B가 있습니다. A - B = --78, B = 9 * A 일 때, A 를 구하시오.	9.75
845	영희와 철수는 80cm의 철사가 있습니다. 영희가 40cm의 철사를 이미 썼습니다. 철수는 남은 철사로 한 변의 길이가 몇 cm인 정사각형을 만들 수 있나요?	( 80 - 40 ) / 4
791	은지는 13개의 블록이 있습니다. 유나는 9개의 블록이 있습니다. 유나는 또 다른 44개를 찾습니다. 유나는 얼마나 많은 블록이 있습니까?	X=9+44
28	학교 (나)는 43개의 빨간 사과와 초록색 사과 32개를 주문했습니다. 그러나 2명의 학생들만이 사과를 먹었다면 (나)는 얼마나 많은 사과가 남았습니까?	X=43+32-2
2999	석진와 동생의 나이를 합하면 68이고, 두 사람의 나이 차는 52입니다. 석진의 동생은 몇 살일까요?	( 68 - 52 ) / 2
2839	주어진 숫자가 2, 87, 53, 93 일 경우 53 보다 크고 93 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 2, 87, 53, 93 ] if i > 53 and i < 93 ] ) )
57	유정이네 반 남녀 학생들의 평균 몸무게를 조사했더니 남학생 15명의 평균 몸무게는 55kg, 여학생 15명의 평균 몸무게는 35kg입니다. 유정이네 반 학생 전체의 몸무게의 평균은 몇 kg인지 구하시오.	( ( 15 * 55 ) + ( 15 * 35 ) ) / (15 + 15 )
375	무, 당근, 상추, 고추, 마늘 중에서 4가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '무', '당근', '상추', '고추', '마늘' ] , 4 ) ) )
145	연초에 4학년의 학생들이 35명 있었습니다. 그 해에 10명의 학생들이 떠나고, 9명의 새로운 학생들이 학교에 왔습니다. 결국 4학년의 학생들이 몇 명 있습니까?	X=35+9-10
3244	(라) 컵에 물을 가득 넣어 (아) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 많이 들어갈까요?	(라)
4112	달리기 시합에서 태형는 44 등을 했고, 은지는 46 등을 했습니다. 석진는 은지보다 잘했지만 태형보다는 못했습니다. 석진의 등수는 몇 등입니까?	 ( 44 + 46 ) / 2
2912	정국와 동생의 나이를 합하면 97이고, 두 사람의 나이 차는 93입니다. 정국의 동생은 몇 살일까요?	( 97 - 93 ) / 2
1061	호석이의 어머니는 어제 멋진 트램펄린을 샀습니다. 호석이는 트램펄린에서 157번 뛰었습니다. 호석이의 형은 호석이보다 86번 더 뛰었습니다. 호석이의 형이 뛴 횟수는 모두 몇 번입니까?	X=157+86
1036	어떤 수에서 655을 빼야 하는데 잘못하여 821을 뺀 결과가 267이 나왔습니다. 바르게 계산한 결과를 구하시오.	267 + 821 - 655
1348	200석 극장은 성인은 3달러, 어린이는 1.50달러입니다. 모든 좌석이 채워지고 총 티켓 수입이 510달러인 경우 어린이는 몇 명입니까?	(3*X)+(1.5*Y)=510, X+Y=200
1734	정국이는 7와 2를 모았습니다. 유정이는 7과 1을 모았습니다. 누가 모은 수가 더 큽니까?	'정국' if 7+2 > 7+1 else '유정'
669	남준이의 무게는 81kg입니다. 남준이의 조카의 무게는 4kg입니다. 남준이는 조카보다 얼마나 무거운가요?	X=81-4
3271	2 개의 수 6, 15 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 6 == 0 and arr % 15 == 0 ] )
1594	305에 어떤 수를 곱해야 할 것을 잘못하여 976에 어떤 수를 곱했더니 7808이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	305 * ( 7808 / 976 ) 
3987	73명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 48명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?	73 - ( 48 + 1 )
2240	한 상자에는 복숭아이 253개씩 들어있습니다. 42개의 상자 안에 있는 복숭아은 모두 몇 개일까요?	253 * 42
3788	민영 , 유정 , 석진의 수학 점수는 각각 97점, 93점, 28점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 66점입니다. 석진네 학급 인원수가 51명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 51 - 3 ) * 66 + 97 + 93 + 28 ) / 51
2020	1개의 수 51.3이 있습니다. 이 중에서 16.56보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 51.3 ] if val < 16.56 ] ) 
4361	키가 작은 사람부터 순서대로 85명이 한 줄로 서 있습니다. 지민가 앞에서부터 36번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 지민는 앞에서부터 몇 번째에 서게 됩니까?	85 - 36 + 1
1481	194에 어떤 수를 더해야 할 것을 잘못하여 218에 어떤 수를 곱했더니 6758이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	194 + ( 6758 / 218 ) 
4506	7개의 숫자 1, 2, 3, 5, 6, 8, 9를 한 번씩만 사용하여 일곱 자리수를 만들려고 합니다. 만들 수 있는 일곱 자리 수는 모두 몇 개입니까?	math.factorial(7)
1724	유정이는 5와 4를 모았습니다. 정국이는 3과 5을 모았습니다. 누가 모은 수가 더 큽니까?	'유정' if 5+4 > 3+5 else '정국'
808	원가와 판매가의 비율은 4:5입니다. 수익률을 구하시오.	 ( 5 / 4 - 1 ) * 100
3048	은지와 동생의 나이를 합하면 88이고, 두 사람의 나이 차는 61입니다. 은지의 동생은 몇 살일까요?	( 88 - 61 ) / 2
2905	호석와 동생의 나이를 합하면 93이고, 두 사람의 나이 차는 77입니다. 호석의 동생은 몇 살일까요?	( 93 - 77 ) / 2
1054	어떤 수에서 885을 빼야 하는데 잘못하여 791을 더한 결과가 945이 나왔습니다. 바르게 계산한 결과를 구하시오.	945 - 791 - 885
78	5개의 전구 중 3개의 전구만 멀쩡하고 나머지는 모두 망가졌습니다. 전구의 가격이 300원 일 때, 망가진 전구를 모두 교체하려면 얼마가 필요합니까?	( 5 - 3 ) * 300
514	애완동물 가게에는 81마리의 강아지가 있었습니다. 어느 날 그들은 41마리를 팔았고 나머지를 각 8개의 케이지에 넣었습니다. 얼마나 많은 케이지를 사용했습니까?	X=(81-41)/8
216	직원의 연봉이 30% 인상되었습니다. 그녀의 이전 연봉이 30,000원 이면 새 급여는 얼마입니까?	 ( ( 100 - 10 ) * 1000 / ( ( 100 - 10 ) * 1000 - 0.25 * 100 * 1000 ) - 1 ) * 100
