id,question,equation,answer,source
567,선거에서 후보 유나는 (가)와 (나)마을에서 총 투표의 60%를 차지했습니다. 그는 (가)마을에서 72%의 표를 얻었습니다. (가) 마을에서 (나)마을에 투표 한 사람들의 비율이 2:1 인 경우 후보 유나가 (나)마을에서 이긴 득표율은 몇 퍼센트입니까?, ( 60 / 100 - 72 / 100 * 2 / 3 ) / ( 1 / 3 ) * 100,36,translate
568,17만큼 증가하면 숫자의 역수의 60배와 같은 양수는?.,"2 +math.gcd ( 60 , 17 ) ",3,translate
569,"그는 우유와 물 혼합물을 36원에 판매 할 때, 비용 대비 30%의 이익을 얻기 위해 물을 리터당 33원의 우유와 혼합하려고합니다. 물과 우유를 어떤 비율로 섞어 야합니까?", ( 33 - 36 / ( ( 100 + 30 ) / 100 ) ) / ( 36 / ( ( 100 + 30 ) / 100 ) ) ,0.19,translate
570,한 남자가 100원에 물건을 사서 115원에 판매합니다. 몇 퍼센트의 이익이 있습니까?,115 / ( 100 / 100 ) - 100,15,translate
571,"두 숫자의 비율은 2:3이고, 이 수들의 최대공약수는 6이다. 이 수들의 최소공배수는?",6 * 2 * 3,36,translate
572,"4명의 우유 배달원이 목초지를 빌렸습니다. 민지는 3개월 동안 24마리의 젖소, 윤기 5개월 동안 10마리의 젖소, 남준 4개월 동안 35마리의 젖소, 석진은 3개월 동안 21마리의 젖소를 방목했습니다. 민지의 임대료가 720원인 경우, 필드의 총 임대료를 찾으십시오.",720 * ( 24 * 3 + 10 * 5 + 35 * 4 + 21 * 3 ) / ( 24 * 3 ) ,3250,translate
573,현재 태형와 유정의 나이 비율은 4:3이다. 6세가 지나면 태형의 나이는 26세가됩니다. 현재 유정의 나이는?, ( 26 - 6 ) / 4 * 3,15,translate
574,1998년에 회사 (가)의 이익은 매출의 10%였습니다. 1999년에 (가)기업의 매출은 30% 감소했지만 이익은 매출의 16%였습니다. 1999년 이윤은 1998년 이윤의 몇 퍼센트였습니까?, ( 1 - 30 / 100 ) * 16 / 100 / ( 10 / 100 ) * 100,112,translate
575,숫자를 6으로 나눈 다음 12를 곱하면 13이됩니다. 이때 숫자는?,13 / 12 * 6,6.5,translate
576,공개 쇼에서 62%의 좌석이 채워졌습니다. 홀에 600석이 있다면 비어있는 자리는 몇개입니까?,600 * ( 100 - 62 ) / 100,228,translate
577,50명의 소년과 100명의 소녀가 시험에서 검사를받습니다. 남학생의 50%와 여학생의 40%가 합격합니다. 실패한 전체의 비율은?,100 * ( 50 + 100 - ( 50 * 50 / 100 + 100 * 40 / 100 ) ) / ( 50 + 100 ) ,56.67,translate
578,(가) 수입은 (나) 수입보다 60% 더 많고 (나) 수입은 (다) 수입보다 60% 적습니다. (다) 수입의 몇 퍼센트가 (가) 수입과 같습니까?, ( 100 + 60 ) / ( 100 / ( 100 - 60 ) * 100 ) * 100,64,translate
579,식당가는 125개의 아이스크림 바와 125개의 주스를 주문했습니다. 총 가격이 250.00원이고 각 아이스크림 바의 가격이 0.60원이면 각 주스의 가격은 얼마입니까?, ( 250.00 - 125 * 0.60 ) / 125,1.4,translate
580,3년 간격으로 태어난 5명의 아이들의 합계는 65세입니다. 막내의 나이는 몇 살입니까?,65 / 5 - 3 - 3,7,translate
581,현재 지민과 유나의 연령 비율은 4:3입니다. 6년후에 지민의 나이는 26세가됩니다. 유나의 나이는 무엇입니까?, ( 26 - 6 ) * 3 / 4,15,translate
582,책 가격이 300원에서 480원로 인상되었습니다. 가격의 상승 비율은 얼마입니까?, ( 480 - 300 ) / 300 * 100,60,translate
583,"특정 타이핑 서비스에서 원고를 타이핑하는 요금은 페이지를 처음 타이핑하는 경우 페이지 당 5원, 페이지가 수정 될 때마다 페이지 당 4원입니다. 만약 어떤 원고가 100페이지를 가지고 있는데 그 중 30개는 한 번만 수정되었고 20개는 두 번 수정되었고 나머지는 수정이 필요하지 않았다면, 원고를 타이핑하는 데 드는 총 비용은 얼마입니까?",100 * 5 + 30 * 4 + 20 * 4 * 2,780,translate
584,라디오 비용은 1860원이고 1340원에 판매되었습니다. 손실은 몇 %인가요?, ( 1860 - 1340 ) / 1860 * 100,27.96,translate
585,킬로미터 경주에서 A는 B를 16미터 또는 10초로 이긴다. A가 경주를 완료하는 데 몇 초가 걸리나요?,1 * 1000 / ( 16 / 10 ) - 10,615,translate
586,여우 청바지는 한 켤레에 15원에 판매되고 포니 청바지는 한 켤레에 18원에 판매됩니다. 판매 기간 동안 이러한 일반 단가는 다른 요율로 할인되므로 5쌍의 청바지를 구입하면 총 9원이 절약됩니다. 여우 청바지 3쌍과 포니 청바지 2쌍. 두 할인 비율의 합이 50%라면 포니 청바지의 할인율은 얼마입니까?, ( 50 / 100 - ( 9 - 50 / 100 * 18 * 2 ) / ( 15 * 3 - 18 * 2 ) ) * 100,150,translate
587,체스 토너먼트의 각 참가자가 나머지 참가자들과 정확히 한 게임을 플레이하면 토너먼트 동안 171 게임이 진행됩니다. 참가자 수를 찾으십시오., (math.sqrt ( 171 * 2 * 4 + 1 ) + 1 ) / 2,19,translate
588,용액의 알코올 농도를 75% 줄이려면 20% 알코올 용액 12리터에 물을 얼마나 추가해야합니까?,2 * 100 / ( 20 - 75 / 100 * 20 ) - 12,28,translate
589,남성의 나이는 10년 전의 125%이지만 10년 후의 나이는 83 X 1 / 3%입니다. 그의 현재 나이는 무엇입니까?,10 / ( 125 / 100 - 1 ) + 10,50,translate
590,수조는 3 시간 내에 수도꼭지로 채울 수 있고 9 시간 내에 다른 수도꼭지로 비울 수 있습니다. 두 수도꼭지가 동시에 열리면 얼마나 많은 시간이 지나면 저수조가 채워 집니까?,1 / ( 1 / 3 - 1 / 9 ) ,4.5,translate
591,"400명의 학생 중 56%는 사회학, 44%는 수학, 40%는 생물학을 연구합니다. 42%의 학생이 수학과 사회학을 모두 공부한다면 생물학을 공부하지만 수학과 사회학을 공부하지 않는 학생의 최대 수는 몇명입니까?",400 - ( 400 / 100 * 56 + 400 / 100 * 44 - 400 / 100 * 42 ) ,168,translate
592,일반적으로 축구 매장은 정가에서 30~70% 할인 된 가격에 복제 상의를 판매합니다. 연간 여름세일 기간 동안 상점의 모든 것은 원래 정가에서 추가로 20% 할인됩니다. 복제 상의의 정가가 80원이면 정가의 대략 몇 퍼센트가 최저 판매 가격입니까?,29252,40,translate
593,시속 72km로 운행하는 기차는 플랫폼을 30초 만에 횡단하고 플랫폼에 있는 사람은 기차가 지나는 동안 20초 동안 서 있습니다. 플랫폼의 길이는 몇 미터입니까?,72 * 1000 / 3600 * 30 - 72 * 1000 / 3600 * 20,200,translate
594,"선거에서 3명의 후보자가 각각 4136, 7636 및 11628표를 받았습니다. 당선 된 후보는 총 투표에서 몇%를 얻었습니까?",11628 / ( 4136 + 7636 + 11628 ) * 100,49.69,translate
595,철도 선로를 따라 시속 9km로 달리는 조깅하는 사람은 같은 방향으로 시속 45km로 달리는 110m 길이의 기차 엔진보다 240m 앞서 있습니다. 기차가 조깅하는 사람을 몇초동안 지나갈 것인가?, ( 240 + 110 ) / ( ( 45 - 9 ) * 10 / 2 / ( ( 45 - 9 ) / 2 ) ) ,35,translate
596,"호텔 (가)의 1 인실 요금은 호텔 (나)의 1 인실 요금보다 25%, 호텔 (다)의 1 인실 요금보다 15% 저렴합니다. (나) 호텔의 1 인실 요금은 (다)호텔의 1 인실 요금보다 몇 퍼센트 더 높습니까?", ( 100 - ( 100 - 25 ) / ( 100 - 15 ) * 100 ) / ( ( 100 - 25 ) / ( 100 - 15 ) * 100 ) * 100,13.33,translate
597,160은 50의 몇 퍼센트입니까?,160 / 50 * 100,320,translate
598,(1/4)**1의 십진수는 무엇입니까?,1 / 4 ** 1,0.25,translate
599,용량이 2리터 인 용기에는 30%의 알코올이 들어 있고 6리터 용량의 다른 용기에는 45%의 알코올이 들어 있습니다. 8리터의 총 액체를 10리터 용량의 용기에 부어 용기의 나머지 부분을 물로 채웠습니다. 혼합물의 새로운 농도는 얼마입니까?, ( 30 / 100 * 2 + 45 / 100 * 6 ) / 10 * 100,33,translate
600,"윤기과 지민는 각각 700원와 300원를 투자하여 파트너십을 맺습니다. 1년이 지나면 이익의 3분의 1을 사업에 투입 한 노력에 대해 균등하게분배하고 나머지 이익은 사업에 투자 한 비율로 나눈다. 만약 윤기이 지민이 받은 것보다 800원를 더 많이 받았다면, 그해에 그들의 사업으로 얻은 이익은 총 몇 입니까?",800 / ( 2 / 3 * 700 / ( 700 + 300 ) - 2 / 3 * 300 / ( 700 + 300 ) ) ,3000,translate
601,"3마리의 버팔로가 소 4마리 또는 소 2마리만큼을 먹습니다. 한 농장에는 물소 15마리, 소 8마리, 소 24마리가 있습니다. 이 소의 사료는 24일 동안 사용할 수 있습니다. 소 40마리와 버팔로 15마리를 더 들여 오면 사료는 며칠 동안 지속 될까요?",24 * ( 15 + 24 / 4 * 3 + 8 / 2 * 3 ) / ( 15 + 15 + ( 24 + 40 ) / 4 * 3 + 8 / 2 * 3 ) ,12,translate
602,"남준, 지민, 윤기에게 3:5:9의 비율로 돈을분배합니다. 지민에게 분배된 돈이 1500원인 경우. 남준과 윤기가 분배받은 금액의 차는 무엇입니까?",1500 / 5 * ( 9 - 3 ) ,1800,translate
603,"세금을 제외한 쇼핑 여행에 지출한 총 금액 중 그녀는 옷에 60%, 음식에 10%, 기타 품목에 30%를 지출했습니다. 남준이 옷에 4%의 세금을, 음식에 대한 세금은 없고, 다른 모든 품목에 대해 8%의 세금을 냈다면, 그녀가 지불 한 총 세금을 제외한 총 지출액은 몇 퍼센트입니까?",60 * 4 / 100 + 30 * 8 / 100 / 100 * 100,4.8,translate
604,두 숫자의 최대공약수와 최소공배수 각각 12와 396입니다. 숫자 중 하나가 48이면 다른 숫자는?,12 * 396 / 48,99,translate
605,사람이 500원에 기사를 삽니다. 20%의 수익을 올리려면 얼마에 가격에 물건을 팔아야합니까?,500 + 500 * 20 / 100,600,translate
606,하나의 건조기는 24분 안에 일정량의 재료를 건조시킵니다. 다른 건조기는 2분 안에 동일한 작업을 수행합니다. 두 건조기가 모두 작동 할 때 동일한 작업을 수행하는 데 얼마나 많은 시간이 소요됩니까?,1 / ( 1 / 24 + 1 / 2 ) ,1.85,translate
607,최소공배수와 최대공약수가 8이고 숫자가 각각 24와 4인 경우. 나머지 숫자를 찾으시겠습니까?,24 * 4 / 8,12,translate
608,다섯 번째 부분이 7만큼 증가하고 네 번째 부분이 7만큼 감소한 숫자는?, ( 7 + 7 ) / ( 1 / 4 - 1 / ( 1 + 4 ) ) ,280,translate
609,지하에 사는 까마귀가 견과류로 가득 찬 양동이를 발견했습니다. 까마귀는 6시간 동안 총 견과류 수의 5분의 1을 먹습니다. 까마귀가 견과류의 1/4을 먹는 데 총 몇 시간이 걸릴까요?,1 / 4 / ( 1 / ( 2 + 3 ) / 6 ) ,7.5,translate
610,40의 65%가 25의 4/5보다 얼마나 큰가요?,40 * 65 / 100 - 4 / 5 * 25,6,translate
611,한 남자가 10원에 물건을 산다. 그리고 그것을 15원에 판매합니다. 몇 % 이득인가?,15 / ( 10 / 100 ) - 100,50,translate
612,민기와 남준이 파트너십 사업을 시작했습니다. 민기의 투자금은 남준의 투자금의 3배 였고 그의 투자 기간은 남준의 투자 기간의 2배였다. 남준이 7000원을 이익으로 받았다면 총 이익은 얼마입니까?,7000 / ( 1 * 1 / ( 3 * 2 + 1 * 1 ) ) ,49000,translate
613,유나의 연간 소득은 15000원이고 은지의 연간 소득은 18000원입니다. 유나와 은지의 합산 소득의 55%를 차지하도록 유나의 연간 소득을 얼마나 늘려야합니까?, ( 18000 - 15000 ) * 2 + 1000,7000,translate
614,계약자는 100일 이내에 작업을 수행하고 10명을 고용합니다. 20일 후에 그는 작업의 4분의 1이 완료되었음을 깨닫고 2명을 해고합니다. 며칠 뒤에 작업이 끝날 것입니까?,10 * 20 / 0.25 * ( 1 - 0.25 ) / ( 10 - 2 ) ,75,translate
615,A는 B로 일하는 사람의 절반 정도이며 함께 12일 만에 일을 마칩니다. 혼자 일한다면  B 며칠 동안 일을 마쳤습니까?,12 * 3 / 2,18,translate
616,"축구 베팅에서 우리는 4팀을 플레이합니다. 첫 번째 팀 홀수 1.28원, 두 번째 5.23원,세 번째 3.25원, 네 번째 2.05원, 5.00원으로 베팅합니다. 우리가 이길 때 예상되는 돈은 얼마입니까?",5 * 2.05 * 3.25 * 5.23 * 1.28,223.01,translate
617,18명의 남자가 20일 안에 작업을 완료 할 수 있습니다. 12명의 남자가 그 작품을 완성 할 수있는 날은 며칠입니까?,20 * 18 / 12,30,translate
618,500은 30% 증가합니다. 마지막 숫자를 찾으십시오.,500 + 500 * 30 / 100,650,translate
619,애완 동물 가게는 제조업체가 제안한 소매 가격에서 10~30% 할인 된 가격에 애완 동물 사료를 정기적으로 판매합니다. 판매 중에 상점이 할인 가격에서 추가로 20%를 할인하면 제조업체의권장 소매 가격이 35.00원인 애완 동물 사료용기의 가능한 최저 가격은 얼마입니까?, ( 100 - 20 ) / 100 * ( ( 100 - 30 ) / 100 * 35 ) ,19.6,translate
620,242를 특정 제수로 나눌 때 얻은 나머지는 8입니다. 698을 같은 제수로 나눌 때 얻은 나머지는 9입니다. 두 숫자 242와 698의 합을 제수로 나누면 나머지는 4가됩니다. 제수의 값은 무엇입니까?,8 + 9 - 4,13,translate
621,10명의 남자가 35일 안에 작업을 완료 할 수 있습니다. 7명의 남자가 작업을 완료 할 수있는 날은 며칠입니까?,35 * 10 / 7,50,translate
622,대학 수업 여성의 30%가 과학 전공자이고 비과학 전공자가 수업의 80%를 차지합니다. 학급의 40%가 남성 인 경우 여성의 몇 퍼센트가 과학 전공자입니까?, ( 100 - 80 - 10 * 3 / 100 * ( 100 - 40 ) ) / 40 * 100,5,translate
623,지하에 사는 까마귀가 견과류로 가득 찬 양동이를 발견했습니다. 까마귀는 4시간 동안 총 견과류 수의 5분의 1을 먹습니다. 까마귀가 견과류의 1/4을 먹는 데 총 몇 시간이 걸릴까요?,1 / 4 / ( 1 / ( 2 + 3 ) / 4 ) ,5,translate
624,"갈색개 20마리, 흰개 10개, 검은개 15개가 있습니다. 총 몇 마리의 개가 있습니까?",20 + 10 + 15,45,translate
625,시험에서 2000명의 후보자가 있었고 그중 900명은 여학생이고 나머지는 남학생이었다. 남학생의 28%와 여학생의 32%가 합격하면 실패한 후보의 총 비율은?, ( 2000 - ( 900 * 32 / 100 + ( 2000 - 900 ) * 28 / 100 ) ) / 2000 * 100,70.2,translate
626,"지민 3년이 지나면 460원, 5년이 지나면 560원로 증가한 단순이자 채권에 일정 금액을 투자했습니다. 지민이 총액을 투자 한 이자율은 얼마입니까?", ( 560 - 460 ) / 5 / ( 460 - ( 560 - 460 ) / 5 * 3 ) * 100,5,translate
627,"민영 장난감 곰을 만듭니다. 유정 함께 일할 때, 민영은 주당 곰을 80% 더 많이 벌고 매주 10% 더 적은 시간을 일합니다. 유정이 있으면 시간당 민영이 장난감 곰 생산량이 몇 % 증가합니까?",10 / ( 100 - 80 - 10 ) * 100,100,translate
628,값 비싼 맨해튼 레스토랑은 커플의 60%가 디저트와 커피를 주문한다는 것을 알아차렸습니다. 그러나 디저트를 주문하는 커플의 20%는 커피를 주문하지 않습니다. 자리에 앉은 다음 부부가 디저트를 주문하지 않을 확률 Y는 얼마입니까?, ( 1 - 60 / ( 2 * 5 * 2 * 5 ) / ( 1 - 20 / ( 2 * 5 * 2 * 5 ) ) ) * ( 2 * 5 * 2 * 5 ) ,25,translate
629,"식당에서 유정은 130원에 햄버거 3개, 쉐이크 7개, 콜라 1개를 살 수있다. 같은 장소에서 버거 4개, 쉐이크 10개, 콜라 1개에 164.50원이 들었습니다. 버거 1개, 쉐이크 1개, 콜라 1개를 한 끼 식사에 드는 비용은 얼마입니까?",130 + 164.50 - 130 - ( 164.50 - 130 ) * 3,61,translate
630,시속 70km로 180m 길이의 기차가 플랫폼을 20초 만에 통과합니다. 플랫폼의 길이는 얼마입니까?,20 * ( 70 * 0.2778 ) - 180,208.92,translate
631,하나의 빠른 타이피스트 유형은 2시간 내에 문제가 발생하고 또 다른 느린 타이피스트 유형은 3시간 내에 동일한 문제가 발생합니다. 둘 다 완료하는 데 걸리는 시간이 합쳐지면 몇 인가?,1 / ( 1 / 2 + 1 / 3 ) * 10,12,translate
632,"30명으로 구성된 스포츠 클럽에서 16명은 배드민턴을, 19명은 테니스를 치며 2명은 둘 다 뛰지 않습니다. 몇명의 회원이 배드민턴과 테니스를 모두 치나요?",16 + 19 + 2 - 30,7,translate
633,"데이비드는 영어, 수학, 물리학, 화학 및 생물학분야에서 76, 65, 82, 67 및 85점 (100점 만점)을 획득했습니다. 그의 평균 점수는 무엇입니까?", ( 76 + 65 + 82 + 67 + 85 ) / ( 2 + 3 ) ,75,translate
634,"한 회사가 주요 제품의 가격을 20% 인하했습니다. 그 후, 판매 된 제품의 수가 증가하여도 총 수익은 변하지 않았습니다. 이 제품의 원래 가격의 퍼센트 감소에 대한 판매 단위의 증가 퍼센트의 비율은 얼마입니까?",100 / 20,5,translate
635,판매원은 아침보다 오후에 사과를 두 배나 많이 팔았습니다. 그날 사과를 360kg 팔았다면 아침에 몇 kg 팔았고 오후에 몇 kg을 팔았습니까?,360 / 3 * 2,240,translate
636,"교사는 영어 시험을 치르고 전체 수업 평균은 80점이었습니다. 10%의 학생이 95점을, 20%가 90점을 받았다고하면 나머지 학생들의 평균 점수를 계산하세요.", ( 80 - 10 / 100 * 95 - 20 / 100 * 90 ) / ( 1 - ( 10 / 100 + 20 / 100 ) ) ,75,translate
